Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Ignition Total Timing (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),Manifold Relative Pressure (psi),Mass Airflow (g/s),Throttle Sensor Voltage (V),A/F Learning #1 (%),Intake Air Temperature (F),Mass Airflow Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier)
163797,14.59,13.76,176,2795,26.00,13.71,0.00,13.49,16.08,0.98,0.00,0,-1.31,45.18,1.06,-12.50,88,2.66,93.0664
163870,14.59,13.84,176,2796,25.50,14.31,0.00,13.49,16.08,0.98,0.00,0,-1.31,45.61,1.06,-12.50,88,2.66,93.0786
163942,14.70,13.76,176,2812,26.00,13.72,0.00,13.35,16.08,0.97,0.00,0,-1.31,45.77,1.06,-12.50,88,2.66,92.9596
164016,14.70,13.84,176,2810,25.50,14.40,0.00,13.35,16.08,0.97,0.00,0,-1.45,45.32,1.06,-12.50,88,2.66,92.8772
164089,14.81,13.84,176,2802,26.00,14.39,0.00,13.35,15.69,0.95,0.00,0,-1.45,44.87,1.06,-12.50,88,2.64,92.8711
164162,14.59,13.84,176,2811,26.50,13.79,0.00,13.35,15.69,0.96,0.00,0,-1.45,44.58,1.04,-12.50,88,2.64,92.7216
164235,14.70,13.76,176,2806,26.00,14.36,0.00,13.20,15.69,0.96,0.00,0,-1.60,44.42,1.06,-12.50,88,2.64,92.6605
164307,14.70,13.84,176,2806,26.50,13.77,0.00,13.20,15.69,0.95,0.00,0,-1.60,44.42,1.04,-12.50,88,2.64,92.6117
164381,14.70,13.76,176,2806,26.50,13.81,0.00,13.20,15.69,0.96,0.00,0,-1.60,44.29,1.04,-12.50,88,2.66,92.5720
164454,14.70,13.76,176,2794,26.50,13.77,0.00,13.20,15.69,0.95,0.00,0,-1.60,44.29,1.04,-12.50,88,2.64,92.5323
164527,14.59,13.84,176,2799,26.50,13.71,0.00,13.06,15.69,0.94,0.00,0,-1.74,43.88,1.04,-12.50,88,2.62,92.4438
164600,14.59,13.84,176,2802,27.00,13.73,0.00,13.06,15.69,0.93,0.00,0,-1.74,43.75,1.04,-12.50,88,2.64,92.4194
164672,14.59,13.84,176,2794,27.00,13.75,0.00,12.91,15.69,0.94,0.00,0,-1.74,44.16,1.04,-12.50,88,2.64,92.2791
164748,14.70,13.76,176,2802,27.00,13.75,0.00,12.91,15.29,0.93,0.00,0,-1.89,43.48,1.04,-12.50,88,2.62,92.2333
164820,14.59,13.84,176,2804,27.50,13.76,0.00,12.91,15.29,0.93,0.00,0,-1.89,43.33,1.04,-12.50,88,2.62,92.1967
164893,14.70,13.76,176,2795,27.50,13.72,0.00,12.77,14.90,0.93,0.00,0,-2.03,42.79,1.04,-12.50,88,2.62,92.0624
164965,14.59,13.76,176,2800,28.00,13.14,0.00,12.77,14.90,0.92,0.00,0,-2.03,42.66,1.04,-12.50,88,2.60,91.9373
165038,14.70,13.76,176,2818,28.50,13.24,0.00,12.62,14.90,0.91,0.00,0,-2.18,42.11,1.04,-12.50,88,2.60,91.7542
165111,14.59,13.84,176,2811,28.50,13.23,0.00,12.62,14.90,0.91,0.00,0,-2.18,42.80,1.02,-12.50,88,2.60,91.6748
165184,14.59,13.84,176,2813,28.50,13.19,0.00,12.48,14.90,0.90,0.00,0,-2.18,41.97,1.02,-12.50,88,2.60,91.6077
165257,14.59,13.84,176,2812,28.50,13.20,0.00,12.48,14.90,0.91,0.00,0,-2.32,42.11,1.02,-12.50,88,2.60,91.5466
165330,14.59,13.84,176,2815,28.50,13.20,0.00,12.48,14.90,0.89,0.00,0,-2.32,41.56,1.02,-12.50,88,2.60,91.5375
165402,14.70,13.84,176,2816,29.00,13.22,0.00,12.48,14.90,0.89,0.00,0,-2.32,41.71,1.02,-12.50,88,2.60,91.4459
165476,14.59,13.84,176,2800,28.50,13.14,0.00,12.33,14.90,0.90,0.00,0,-2.47,41.71,1.02,-12.50,88,2.60,91.4276
165550,14.70,13.76,176,2806,29.00,13.17,0.00,12.33,14.90,0.89,0.00,0,-2.47,41.43,1.02,-12.50,88,2.60,91.3361
165623,14.59,13.84,176,2810,29.50,12.59,0.00,12.33,14.90,0.88,0.00,0,-2.47,41.30,1.02,-12.50,88,2.58,91.3147
165695,14.59,13.76,176,2804,29.00,13.14,0.00,12.33,14.90,0.89,0.00,0,-2.47,41.43,1.02,-12.50,88,2.58,91.2781
165769,14.70,13.76,176,2802,29.50,13.16,0.00,12.19,14.90,0.88,0.00,0,-2.47,41.16,1.02,-12.50,88,2.58,91.2415
165841,14.59,13.76,176,2802,29.00,13.15,0.00,12.33,14.90,0.89,0.00,0,-2.61,40.75,1.02,-12.50,88,2.60,91.2170
165914,14.70,13.76,176,2814,29.50,12.55,0.00,12.19,14.90,0.88,0.00,0,-2.47,41.02,1.02,-12.50,88,2.58,91.1469
165988,14.70,13.84,176,2820,29.50,13.21,0.00,12.19,14.90,0.88,0.00,0,-2.61,40.75,1.02,-12.50,88,2.58,91.0858
166061,14.59,13.76,176,2825,29.50,13.26,0.00,12.19,14.90,0.87,0.00,0,-2.61,41.02,1.02,-12.50,88,2.58,91.0370
166134,14.70,13.76,176,2826,29.50,12.66,0.00,12.19,14.90,0.87,0.00,0,-2.61,40.88,1.02,-12.50,88,2.58,91.0339
166208,14.70,13.76,176,2816,29.50,12.62,0.00,12.19,14.90,0.87,0.00,0,-2.61,40.88,1.02,-12.50,88,2.58,91.0004
166280,14.59,13.84,176,2818,29.50,12.65,0.00,12.19,14.90,0.88,0.00,0,-2.61,40.88,1.02,-12.50,88,2.58,90.9821
166353,14.70,13.76,176,2878,29.50,13.23,0.00,12.04,14.90,0.88,0.00,0,-2.76,41.16,1.02,-12.50,88,2.58,91.0156
166426,14.59,13.76,176,2812,30.00,13.21,0.00,12.04,14.90,0.88,0.00,0,-2.61,41.16,1.02,-12.50,88,2.58,90.9576
166498,14.59,13.84,176,2806,30.00,12.60,0.00,12.04,14.90,0.87,0.00,0,-2.76,40.88,1.02,-12.50,88,2.58,90.9241
166572,14.59,13.76,176,2815,29.50,12.57,0.00,12.04,14.90,0.88,0.00,0,-2.76,40.88,1.02,-12.50,88,2.58,90.9058
166646,14.70,13.84,176,2817,30.00,12.62,0.00,12.04,14.51,0.86,0.00,0,-2.76,40.61,1.02,-12.50,88,2.58,90.9027
166719,14.59,13.84,176,2808,29.50,12.58,0.00,12.04,14.51,0.87,0.00,0,-2.76,40.62,1.02,-12.50,88,2.58,90.8081
166791,14.59,13.76,176,2818,30.50,12.63,0.00,11.90,14.12,0.85,0.00,0,-2.90,39.79,1.00,-12.50,88,2.56,90.6433
166866,14.59,13.76,176,2830,30.50,12.07,0.00,11.90,14.12,0.83,0.00,0,-2.90,39.25,1.00,-12.50,88,2.56,90.5731
166939,14.70,13.84,176,2821,30.50,12.65,0.00,11.75,12.94,0.83,0.00,0,-3.05,38.98,0.96,-12.50,88,2.54,90.3107
167012,14.70,13.84,176,2831,31.50,12.04,0.00,10.88,12.55,0.80,0.00,0,-3.48,36.20,0.94,-12.50,88,2.50,89.5844
167086,14.59,13.84,176,2825,32.00,11.48,0.00,10.74,12.16,0.75,0.00,0,-3.92,34.88,0.94,-12.50,88,2.46,88.9465
167159,14.24,13.76,176,2827,33.00,10.85,0.00,10.59,12.16,0.73,0.00,0,-4.06,33.90,0.92,-14.84,88,2.46,88.5101
167233,14.59,13.84,176,2812,33.00,10.85,0.00,10.30,11.76,0.72,0.00,0,-4.21,33.78,0.92,-14.84,88,2.44,87.8052
167306,14.93,13.84,176,2815,34.00,10.81,0.00,10.16,11.76,0.70,0.00,0,-4.50,33.42,0.92,-14.84,88,2.42,87.3718
167378,15.16,13.84,176,2811,34.00,10.19,0.00,10.16,11.76,0.69,0.00,0,-4.64,32.45,0.92,-14.84,88,2.42,87.1796
167452,14.93,13.84,176,2807,34.00,10.78,0.00,10.01,11.37,0.69,0.00,0,-4.79,32.56,0.92,-14.84,88,2.42,86.7676
167524,14.81,13.84,176,2756,34.00,10.79,0.00,9.87,11.37,0.69,0.00,0,-4.93,32.45,0.92,-14.84,88,2.42,86.3892
167599,14.70,13.76,176,2834,34.50,10.23,0.00,9.87,11.37,0.68,0.00,0,-4.93,31.76,0.92,-14.84,88,2.40,86.2671
167671,14.81,13.84,176,2828,34.50,10.28,0.00,9.72,11.37,0.67,0.00,0,-5.08,31.98,0.92,-14.84,88,2.40,86.0748
167746,14.81,13.84,176,2827,34.50,10.26,0.00,9.58,11.37,0.67,0.00,0,-5.08,31.33,0.92,-14.84,88,2.38,85.8734
167819,14.70,13.84,176,2822,34.50,10.25,0.00,9.58,11.37,0.67,0.00,0,-5.22,31.10,0.92,-14.84,88,2.38,85.6903
167892,14.59,13.84,176,2820,34.50,10.23,0.00,9.58,11.37,0.67,0.00,0,-5.22,31.34,0.92,-14.84,88,2.38,85.6812
167965,14.70,13.76,176,2827,35.00,10.25,0.00,9.43,11.37,0.66,0.00,0,-5.37,30.99,0.92,-14.84,88,2.40,85.5377
168038,14.59,13.84,176,2817,35.00,10.22,0.00,9.43,11.37,0.66,0.00,0,-5.37,30.55,0.92,-14.84,88,2.38,85.3760
168112,14.59,13.84,176,2820,35.00,9.62,0.00,9.43,11.37,0.65,0.00,0,-5.37,30.55,0.90,-14.84,88,2.38,85.3729
168184,14.59,13.84,176,2752,35.00,10.21,0.00,9.43,11.37,0.65,0.00,0,-5.37,30.66,0.92,-14.84,88,2.38,85.3363
168257,14.59,13.84,176,2816,35.00,10.21,0.00,9.43,11.37,0.66,0.00,0,-5.51,30.99,0.90,-14.84,88,2.38,85.1318
168330,14.70,13.76,176,2820,35.00,10.21,0.00,9.29,11.37,0.66,0.00,0,-5.37,30.99,0.92,-14.84,88,2.38,85.1379
168404,14.59,13.84,176,2832,35.00,10.23,0.00,9.29,11.37,0.65,0.00,0,-5.51,31.22,0.90,-14.84,88,2.40,85.0769
168477,14.47,13.84,176,2842,35.50,10.27,0.00,9.29,11.37,0.64,0.00,0,-5.51,30.66,0.90,-14.84,88,2.36,85.0800
168549,14.70,13.84,176,2820,35.50,9.63,0.00,9.29,11.37,0.64,0.00,0,-5.51,30.00,0.90,-14.84,88,2.38,85.0372
168623,14.59,13.84,176,2814,35.50,9.61,0.00,9.29,11.37,0.65,0.00,0,-5.51,30.44,0.90,-14.84,88,2.38,84.9457
168696,14.70,13.76,176,2827,35.50,9.65,0.00,9.29,11.37,0.66,0.00,0,-5.51,30.66,0.92,-14.84,88,2.38,84.9396
168769,14.70,13.76,176,2826,35.50,9.68,0.00,9.29,11.37,0.65,0.00,0,-5.51,30.55,0.90,-14.84,88,2.36,84.8846
168842,14.59,13.76,176,2820,35.00,10.25,0.00,9.29,11.37,0.66,0.00,0,-5.51,30.99,0.90,-14.84,88,2.38,84.8907
168916,14.70,13.84,176,2820,35.50,9.62,0.00,9.29,11.37,0.64,0.00,0,-5.51,30.66,0.92,-14.84,88,2.38,84.8877
168989,14.47,13.84,176,2812,35.50,9.63,0.00,9.29,11.37,0.64,0.00,0,-5.51,30.66,0.92,-14.84,88,2.38,84.8907
169063,14.59,13.84,176,2818,35.00,9.60,0.00,9.29,11.37,0.65,0.00,0,-5.51,30.77,0.90,-14.84,88,2.38,84.8846
169136,14.59,13.84,176,2817,35.50,9.62,0.00,9.29,11.37,0.65,0.00,0,-5.51,30.33,0.92,-14.84,88,2.36,84.8907
169209,14.70,13.76,176,2818,35.50,9.62,0.00,9.29,11.37,0.65,0.00,0,-5.51,30.55,0.92,-14.84,88,2.38,84.8846
169282,14.59,13.76,176,2831,35.00,9.66,0.00,9.29,11.37,0.65,0.00,0,-5.51,30.55,0.92,-14.84,88,2.38,84.8877
169355,14.70,13.84,176,2836,35.50,9.68,0.00,9.29,11.37,0.65,0.00,0,-5.51,30.55,0.92,-14.84,88,2.38,84.8816
169428,14.59,13.76,176,2833,35.00,9.66,0.00,9.29,11.37,0.65,0.00,0,-5.51,30.77,0.92,-14.84,88,2.38,84.9304
169501,14.59,13.76,178,2838,35.50,9.67,0.00,9.29,11.37,0.66,0.00,0,-5.51,30.66,0.92,-14.84,88,2.38,84.9884
169574,14.59,13.84,178,2825,35.50,9.69,0.00,9.29,11.37,0.66,0.00,0,-5.51,30.55,0.92,-14.84,88,2.36,84.9335
169648,14.59,13.76,176,2821,35.00,9.64,0.00,9.29,11.37,0.65,0.00,0,-5.51,30.88,0.92,-14.84,88,2.38,85.0372
169720,14.47,13.84,176,2824,35.00,9.63,0.00,9.29,11.37,0.66,0.00,0,-5.51,31.23,0.92,-14.84,88,2.38,85.0769
169793,14.70,13.76,176,2822,35.00,10.24,0.00,9.29,11.37,0.66,0.00,0,-5.51,31.34,0.92,-14.84,88,2.40,85.1318
169867,14.70,13.84,176,2822,35.00,10.24,0.00,9.43,11.37,0.66,0.00,0,-5.37,30.99,0.92,-14.84,88,2.38,85.1776
169939,14.59,13.76,176,2822,34.50,10.24,0.00,9.43,11.76,0.67,0.00,0,-5.37,31.54,0.92,-14.84,88,2.40,85.3302
170012,14.70,13.84,176,2833,34.50,10.27,0.00,9.43,11.76,0.67,0.00,0,-5.37,31.76,0.92,-14.84,88,2.40,85.4218
170086,14.70,13.76,176,2835,34.50,10.28,0.00,9.58,12.16,0.68,0.00,0,-5.22,31.87,0.94,-14.84,88,2.40,85.5682
170159,14.59,13.76,176,2834,34.50,10.28,0.00,9.58,12.16,0.68,0.00,0,-5.22,31.87,0.94,-14.84,88,2.42,85.7208
170232,14.70,13.76,176,2838,34.00,10.88,0.00,9.72,12.16,0.69,0.00,0,-5.22,32.45,0.94,-14.84,88,2.44,85.9589
170305,14.59,13.84,176,2826,34.00,10.29,0.00,9.72,12.16,0.69,0.00,0,-5.08,33.06,0.94,-14.84,88,2.42,86.2213
170379,14.70,13.84,176,2829,34.00,10.25,0.00,9.87,12.55,0.70,0.00,0,-5.08,33.17,0.94,-14.84,88,2.44,86.2518
170452,14.70,13.84,176,2828,34.00,10.86,0.00,9.87,12.55,0.71,0.00,0,-4.93,33.29,0.96,-14.84,88,2.42,86.4624
170525,14.70,13.84,176,2830,33.50,10.87,0.00,9.87,12.55,0.71,0.00,0,-4.93,33.54,0.96,-14.84,88,2.44,86.5936
170598,14.70,13.84,176,2832,33.50,10.87,0.00,10.01,12.94,0.72,0.00,0,-4.79,33.78,0.96,-14.84,88,2.44,86.8561
170671,14.70,13.84,176,2843,33.50,10.92,0.00,10.01,12.94,0.73,0.00,0,-4.79,34.51,0.96,-14.84,88,2.46,86.9781
170745,14.70,13.84,176,2845,33.00,10.92,0.00,10.30,13.33,0.73,0.00,0,-4.64,34.63,0.98,-14.84,88,2.46,87.3352
170818,14.70,13.84,176,2841,33.00,10.92,0.00,10.30,13.33,0.75,0.00,0,-4.50,34.99,0.98,-14.84,88,2.48,87.6190
170891,14.70,13.76,176,2838,33.00,10.91,0.00,10.45,13.33,0.74,0.00,0,-4.50,35.35,0.98,-14.84,88,2.48,87.7930
170965,14.81,13.84,176,2832,33.00,11.50,0.00,10.45,13.73,0.75,0.00,0,-4.35,35.84,0.98,-14.84,88,2.48,88.0615
171038,14.81,13.84,176,2833,33.00,11.48,0.00,10.59,13.73,0.76,0.00,0,-4.35,35.72,0.98,-14.84,88,2.48,88.1989
171111,14.81,13.84,176,2836,32.50,11.50,0.00,10.59,13.73,0.76,0.00,0,-4.21,36.08,0.98,-14.84,88,2.48,88.3667
171184,14.70,13.84,176,2838,32.00,11.50,0.00,10.59,13.73,0.77,0.00,0,-4.21,36.44,0.98,-14.84,88,2.50,88.3942
171257,14.70,13.84,176,2841,32.00,11.51,0.00,10.74,13.73,0.78,0.00,0,-4.06,36.93,0.98,-14.84,88,2.50,88.5956
171330,14.59,13.84,176,2850,32.50,11.55,0.00,10.74,13.73,0.76,0.00,0,-4.06,36.44,1.00,-14.84,88,2.50,88.7238
171404,14.59,13.84,176,2854,32.00,11.55,0.00,10.88,13.73,0.78,0.00,0,-4.06,36.80,1.00,-14.84,88,2.50,88.8977
171476,14.70,13.84,176,2856,32.00,11.57,0.00,10.88,13.73,0.78,0.00,0,-3.92,37.18,1.00,-14.84,88,2.52,88.9557
171549,14.70,13.76,176,2855,32.00,12.19,0.00,11.03,13.73,0.78,0.00,0,-3.92,37.05,1.00,-12.50,88,2.52,89.0076
171623,14.70,13.84,176,2849,32.00,12.16,0.00,11.03,13.73,0.79,0.00,0,-3.77,37.41,1.00,-12.50,88,2.52,89.0533
171695,14.59,13.84,176,2850,32.00,12.16,0.00,11.03,14.12,0.79,0.00,0,-3.77,37.90,1.00,-12.50,88,2.52,89.1724
171769,14.47,13.84,176,2850,32.00,12.16,0.00,11.03,14.12,0.79,0.00,0,-3.77,37.65,1.00,-12.50,88,2.52,89.1724
171841,14.59,13.76,176,2856,32.00,12.19,0.00,11.03,14.12,0.79,0.00,0,-3.77,37.78,1.00,-12.50,88,2.52,89.1602
171916,14.59,13.84,176,2868,32.00,12.23,0.00,11.03,14.12,0.79,0.00,0,-3.77,37.65,1.00,-12.50,88,2.52,89.1815
171989,14.59,13.76,176,2855,32.00,12.24,0.00,11.17,14.12,0.79,0.00,0,-3.77,37.65,1.00,-12.50,88,2.52,89.3066
172062,14.70,13.76,176,2878,32.00,12.18,0.00,11.17,14.12,0.79,0.00,0,-3.63,38.03,1.00,-12.50,88,2.52,89.2853
172134,14.70,13.76,178,2867,32.00,12.28,0.00,11.17,14.12,0.80,0.00,0,-3.63,38.57,1.00,-12.50,88,2.52,89.3555
172208,14.59,13.76,178,2850,32.00,12.23,0.00,11.17,14.12,0.79,0.00,0,-3.63,37.77,1.00,-12.50,88,2.52,89.2853
172281,14.59,13.76,176,2866,32.00,12.23,0.00,11.17,14.12,0.78,0.00,0,-3.63,37.90,1.00,-12.50,88,2.52,89.4348
172354,14.47,13.76,176,2864,32.00,12.22,0.00,11.17,14.12,0.80,0.00,0,-3.63,38.16,1.00,-12.50,88,2.54,89.2883
172427,14.70,13.76,176,2868,31.50,12.24,0.00,11.17,14.12,0.80,0.00,0,-3.63,38.17,1.00,-12.50,88,2.54,89.3707
172500,14.59,13.84,176,2877,32.00,12.27,0.00,11.17,14.12,0.81,0.00,0,-3.63,38.17,1.00,-12.50,88,2.54,89.3646
172574,14.59,13.84,176,2859,32.00,12.27,0.00,11.17,14.12,0.79,0.00,0,-3.63,37.65,1.00,-12.50,88,2.52,89.4043
172647,14.59,13.76,176,2866,32.00,12.20,0.00,11.17,14.12,0.79,0.00,0,-3.63,37.65,1.00,-12.50,88,2.52,89.3188
172720,14.81,13.76,176,2866,32.00,12.23,0.00,11.17,14.12,0.79,0.00,0,-3.63,37.53,1.00,-12.50,88,2.52,89.3219
172793,14.81,13.84,176,2862,32.00,12.23,0.00,11.17,14.12,0.79,0.00,0,-3.63,38.03,1.00,-12.50,88,2.52,89.2944
172865,14.70,13.76,176,2883,32.00,12.21,0.00,11.17,14.12,0.79,0.00,0,-3.63,37.65,1.00,-12.50,88,2.52,89.3402
172938,14.70,13.76,178,2886,32.00,11.70,0.00,11.17,14.12,0.78,0.00,0,-3.63,37.53,1.00,-12.50,88,2.52,89.2334
173013,14.59,13.76,178,2882,32.00,12.30,0.00,11.03,13.73,0.79,0.00,0,-3.77,37.78,1.00,-12.50,88,2.52,89.1846
173085,14.70,13.76,178,2882,32.00,12.30,0.00,11.03,13.73,0.79,0.00,0,-3.77,37.65,1.00,-12.50,88,2.52,89.1571
173158,14.70,13.76,176,2878,32.00,12.25,0.00,11.03,13.73,0.78,0.00,0,-3.77,37.41,1.00,-12.50,88,2.52,89.1815
173233,14.70,13.68,176,2869,32.00,12.28,0.00,11.03,13.73,0.77,0.00,0,-3.77,37.28,0.98,-12.50,88,2.50,89.0778
173304,14.81,13.84,178,2893,32.00,12.24,0.00,10.88,13.73,0.77,0.00,0,-3.77,37.05,0.98,-12.50,88,2.52,89.0625
173378,14.70,13.76,178,2899,32.50,11.73,0.00,10.88,13.73,0.78,0.00,0,-3.92,36.69,0.98,-12.50,88,2.50,88.9282
173450,14.70,13.84,178,2890,32.50,11.75,0.00,10.88,13.73,0.78,0.00,0,-3.92,36.80,0.98,-12.50,88,2.50,88.9587
173524,14.70,13.76,176,2878,32.50,11.66,0.00,10.88,13.33,0.77,0.00,0,-3.92,36.44,0.98,-14.84,88,2.50,88.8031
173598,14.59,13.76,176,2886,33.00,11.70,0.00,10.74,13.33,0.76,0.00,0,-4.06,36.32,0.98,-14.84,88,2.50,88.6871
173670,14.81,13.84,176,2882,33.00,11.68,0.00,10.74,13.33,0.75,0.00,0,-4.06,35.97,0.98,-14.84,88,2.48,88.5315
173745,14.81,13.76,176,2886,33.00,11.70,0.00,10.59,12.94,0.75,0.00,0,-4.21,36.08,0.96,-14.84,88,2.48,88.4125
173816,14.81,13.84,176,2892,33.00,11.75,0.00,10.59,12.94,0.74,0.00,0,-4.21,35.84,0.96,-14.84,88,2.48,88.0981
173890,14.70,13.76,176,2900,33.00,11.11,0.00,10.45,12.94,0.73,0.00,0,-4.21,35.35,0.96,-14.84,88,2.48,87.9211
173963,14.70,13.84,176,2889,33.50,11.14,0.00,10.30,12.55,0.72,0.00,0,-4.35,35.23,0.96,-14.84,88,2.46,87.6556
174036,14.81,13.84,176,2890,33.50,11.71,0.00,10.30,12.55,0.71,0.00,0,-4.50,33.78,0.94,-14.84,88,2.46,87.3901
174110,14.81,13.76,176,2892,34.00,11.11,0.00,10.16,12.55,0.70,0.00,0,-4.50,34.01,0.94,-14.84,88,2.44,87.1948
174183,14.70,13.84,176,2904,34.00,11.15,0.00,10.16,12.55,0.70,0.00,0,-4.64,33.65,0.94,-14.84,88,2.44,87.0300
174255,14.70,13.76,176,2901,34.00,11.14,0.00,10.01,12.16,0.70,0.00,0,-4.79,33.54,0.94,-14.84,88,2.44,86.9110
174329,14.81,13.76,176,2904,34.00,11.15,0.00,10.01,12.16,0.68,0.00,0,-4.79,33.17,0.94,-14.84,88,2.42,86.7065
174402,14.70,13.76,176,2892,34.00,11.10,0.00,10.01,12.16,0.69,0.00,0,-4.79,33.42,0.94,-14.84,88,2.42,86.5692
174474,14.70,13.76,176,2896,34.50,10.49,0.00,9.87,12.16,0.69,0.00,0,-4.93,33.06,0.94,-14.84,88,2.42,86.4594
174548,14.70,13.84,176,2901,34.50,10.50,0.00,9.87,12.16,0.68,0.00,0,-4.93,32.68,0.94,-14.84,88,2.42,86.2396
174621,14.59,13.76,176,2902,35.00,10.52,0.00,9.72,12.16,0.68,0.00,0,-4.93,32.57,0.94,-14.84,88,2.42,86.1786
174694,14.59,13.84,176,2904,35.00,10.53,0.00,9.72,12.16,0.68,0.00,0,-5.08,32.45,0.94,-14.84,88,2.42,86.1908
174768,14.70,13.84,176,2896,35.00,10.50,0.00,9.72,12.16,0.68,0.00,0,-5.08,32.45,0.94,-14.84,88,2.42,85.9863
174840,14.59,13.76,176,2896,35.00,10.50,0.00,9.72,11.76,0.67,0.00,0,-5.08,32.21,0.92,-14.84,88,2.42,85.9009
174913,14.59,13.76,176,2896,35.50,9.88,0.00,9.58,11.76,0.66,0.00,0,-5.22,31.65,0.92,-14.84,88,2.40,85.7910
174986,14.59,13.84,176,2910,35.00,10.55,0.00,9.58,11.76,0.66,0.00,0,-5.22,31.87,0.92,-14.84,88,2.40,85.7544
175059,14.59,13.76,176,2909,35.50,10.58,0.00,9.58,11.76,0.66,0.00,0,-5.22,31.87,0.92,-14.84,88,2.40,85.6964
175133,14.70,13.84,176,2898,35.00,10.55,0.00,9.58,11.76,0.66,0.00,0,-5.22,32.21,0.92,-14.84,88,2.42,85.5621
175204,14.81,13.76,176,2896,35.00,10.51,0.00,9.58,11.76,0.66,0.00,0,-5.22,32.33,0.92,-14.84,88,2.40,85.5194
175278,14.70,13.76,176,2894,35.00,10.50,0.00,9.43,11.76,0.65,0.00,0,-5.22,31.76,0.92,-14.06,88,2.40,85.5103
175351,14.59,13.76,176,2915,35.50,10.50,0.00,9.43,11.76,0.65,0.00,0,-5.37,31.65,0.92,-14.06,88,2.40,85.3760
175424,14.59,13.76,176,2910,35.50,10.55,0.00,9.43,11.76,0.66,0.00,0,-5.37,31.76,0.92,-14.06,88,2.40,85.2722
175498,14.70,13.84,176,2914,35.50,9.94,0.00,9.43,11.76,0.64,0.00,0,-5.37,31.23,0.92,-14.06,88,2.40,85.1379
175570,14.70,13.84,176,2904,35.50,9.91,0.00,9.29,11.37,0.65,0.00,0,-5.51,31.33,0.92,-14.06,88,2.40,85.0342
175643,14.59,13.76,176,2904,35.50,9.91,0.00,9.29,11.37,0.65,0.00,0,-5.51,31.43,0.92,-14.06,88,2.40,84.9457
175717,14.70,13.76,176,2914,35.50,10.56,0.00,9.29,11.37,0.65,0.00,0,-5.51,31.43,0.92,-14.06,88,2.40,84.9396
175790,14.47,13.76,176,2910,35.50,9.94,0.00,9.29,11.37,0.64,0.00,0,-5.51,30.88,0.92,-14.06,88,2.40,84.8511
175863,14.47,13.84,176,2900,35.50,10.55,0.00,9.29,11.37,0.64,0.00,0,-5.51,30.99,0.92,-14.06,88,2.38,84.7992
175936,14.59,13.84,176,2902,36.00,9.90,0.00,9.14,11.37,0.64,0.00,0,-5.51,30.66,0.92,-14.06,88,2.38,84.7565
176009,14.59,13.76,176,2901,35.50,9.90,0.00,9.14,11.37,0.64,0.00,0,-5.66,31.22,0.92,-14.06,88,2.38,84.7534
176082,14.59,13.76,176,2916,35.50,9.95,0.00,9.14,11.37,0.63,0.00,0,-5.66,30.66,0.92,-14.06,88,2.38,84.7076
176155,14.47,13.84,176,2917,35.50,9.96,0.00,9.14,11.37,0.64,0.00,0,-5.66,31.10,0.92,-14.06,88,2.38,84.6588
176229,14.70,13.76,176,2910,36.00,9.93,0.00,9.14,11.37,0.63,0.00,0,-5.66,30.55,0.92,-14.06,88,2.38,84.6100
176301,14.47,13.84,176,2906,35.50,9.90,0.00,9.14,11.37,0.64,0.00,0,-5.66,31.10,0.92,-14.06,88,2.38,84.6619
176374,14.59,13.76,176,2900,36.00,9.92,0.00,9.14,11.37,0.64,0.00,0,-5.66,30.77,0.92,-14.06,88,2.38,84.5612
176448,14.59,13.76,176,2911,35.50,9.90,0.00,9.14,11.37,0.63,0.00,0,-5.66,30.66,0.92,-14.06,88,2.38,84.5642
176522,14.59,13.84,176,2909,35.50,9.94,0.00,9.14,11.37,0.64,0.00,0,-5.66,30.33,0.92,-14.06,88,2.38,84.5154
176594,14.59,13.68,176,2906,36.00,9.93,0.00,9.14,11.37,0.63,0.00,0,-5.66,30.77,0.92,-14.06,88,2.36,84.5673
176667,14.70,13.76,176,2902,36.00,9.91,0.00,9.14,11.37,0.63,0.00,0,-5.66,30.44,0.92,-14.06,88,2.38,84.5612
176740,14.59,13.76,176,2907,36.00,9.92,0.00,9.14,11.37,0.63,0.00,0,-5.66,30.33,0.92,-14.06,88,2.38,84.4696
176814,14.70,13.76,176,2900,35.50,9.90,0.00,9.14,11.37,0.63,0.00,0,-5.66,30.55,0.92,-14.06,88,2.36,84.5154
176887,14.70,13.76,176,2914,36.00,9.94,0.00,9.14,11.37,0.63,0.00,0,-5.66,30.33,0.92,-14.06,88,2.38,84.5642
176959,14.70,13.76,176,2894,35.50,9.94,0.00,9.14,11.37,0.63,0.00,0,-5.66,30.55,0.92,-14.06,88,2.38,84.5215
177032,14.59,13.76,176,2896,36.00,9.88,0.00,9.14,11.37,0.63,0.00,0,-5.66,30.44,0.92,-14.06,88,2.36,84.4696
177106,14.70,13.76,176,2900,35.50,9.89,0.00,9.14,11.37,0.63,0.00,0,-5.66,30.77,0.92,-14.06,88,2.36,84.4727
