Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Ignition Total Timing (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),Manifold Relative Pressure (psi),Mass Airflow (g/s),Throttle Sensor Voltage (V),A/F Learning #1 (%),Intake Air Temperature (F),Mass Airflow Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier)
886128,14.59,13.68,178,2846,36.50,9.11,0.00,8.71,11.37,0.60,0.00,0,-6.09,28.81,0.92,-14.84,100,2.34,83.5602
886200,14.70,13.68,178,2852,36.50,9.13,0.00,8.71,11.37,0.60,0.00,0,-6.09,28.59,0.90,-14.84,100,2.34,83.4534
886274,14.70,13.68,178,2859,36.50,9.74,0.00,8.71,11.37,0.61,0.00,0,-6.09,28.81,0.90,-14.84,100,2.34,83.3435
886348,14.70,13.60,178,2873,36.50,9.15,0.00,8.56,11.37,0.60,0.00,0,-6.38,28.38,0.90,-14.84,100,2.32,83.2916
886422,14.59,13.68,178,2873,36.50,9.19,0.00,8.56,10.98,0.59,0.00,0,-6.38,28.27,0.90,-14.84,100,2.32,83.1299
886493,14.47,13.68,178,2879,36.50,9.19,0.00,8.42,10.98,0.58,0.00,0,-6.38,27.75,0.88,-14.84,100,2.30,82.8064
886567,14.59,13.68,178,2868,37.00,9.21,0.00,8.27,10.20,0.57,0.00,0,-6.53,26.92,0.88,-14.84,100,2.28,82.5348
886639,14.59,13.68,178,2872,38.00,8.58,0.00,8.13,10.20,0.55,0.00,0,-6.67,26.09,0.86,-14.84,100,2.26,82.1106
886714,14.70,13.68,178,2877,38.00,8.59,0.00,7.98,9.80,0.53,0.00,0,-6.96,25.48,0.86,-14.84,100,2.26,81.5125
886787,14.59,13.68,178,2874,38.00,8.59,0.00,7.84,9.41,0.52,0.00,0,-7.11,24.60,0.84,-14.84,100,2.24,80.9753
886859,14.59,13.68,178,2896,38.50,8.03,0.00,7.69,9.41,0.50,0.00,0,-7.25,24.23,0.84,-14.84,100,2.22,80.4321
886932,14.70,13.68,178,2898,38.50,8.01,0.00,7.55,9.02,0.49,0.00,0,-7.40,23.74,0.84,-14.84,100,2.22,80.0690
887006,14.81,13.68,178,2879,38.50,8.04,0.00,7.25,9.02,0.48,0.00,0,-7.55,23.55,0.84,-14.84,100,2.20,79.6753
887078,14.70,13.60,178,2886,38.50,7.98,0.00,7.11,8.63,0.47,0.00,0,-7.69,22.60,0.82,-14.84,100,2.18,79.4281
887151,14.81,13.68,178,2884,39.00,8.01,0.00,7.11,8.63,0.47,0.00,0,-7.84,22.70,0.82,-14.84,102,2.18,79.1412
887225,14.70,13.68,178,2900,39.00,8.00,0.00,6.96,8.63,0.47,0.00,0,-7.84,22.22,0.82,-14.84,102,2.18,78.8971
887298,14.70,13.68,178,2901,39.00,7.43,0.00,6.96,8.63,0.46,0.00,0,-7.98,22.05,0.82,-14.84,102,2.16,78.6255
887372,14.59,13.60,178,2901,39.00,7.43,0.00,6.82,8.24,0.45,0.00,0,-8.13,21.59,0.82,-14.84,102,2.16,78.3020
887444,14.59,13.68,178,2889,39.00,7.40,0.00,6.82,8.24,0.45,0.00,0,-8.13,21.41,0.82,-14.84,102,2.14,78.0731
887517,14.59,13.68,180,2893,39.00,7.41,0.00,6.82,8.24,0.45,0.00,0,-8.13,21.69,0.82,-14.84,102,2.16,77.8748
887591,14.59,13.68,180,2907,39.00,7.40,0.00,6.67,8.24,0.44,0.00,0,-8.27,21.41,0.82,-14.84,102,2.14,77.7740
887664,14.70,13.68,180,2900,39.00,7.44,0.00,6.53,8.24,0.44,0.00,0,-8.27,20.95,0.80,-14.84,102,2.14,77.4933
887737,14.59,13.68,180,2909,39.00,7.42,0.00,6.53,8.24,0.43,0.00,0,-8.42,20.59,0.80,-14.84,102,2.14,77.4170
887809,14.59,13.68,180,2894,39.00,7.45,0.00,6.53,7.84,0.43,0.00,0,-8.42,20.32,0.80,-14.84,102,2.12,77.1240
887883,14.59,13.68,180,2896,39.00,7.41,0.00,6.38,7.84,0.42,0.00,0,-8.42,20.23,0.80,-14.84,102,2.12,77.0508
887955,14.70,13.68,180,2898,39.00,6.80,0.00,6.38,7.84,0.42,0.00,0,-8.56,20.04,0.80,-14.84,102,2.12,76.7792
888028,14.70,13.68,178,2904,39.00,6.82,0.00,6.38,7.84,0.41,0.00,0,-8.56,19.69,0.80,-14.84,102,2.10,76.6144
888103,14.70,13.68,178,2908,39.00,6.82,0.00,6.24,7.45,0.41,0.00,0,-8.71,19.77,0.80,-14.84,102,2.10,76.4557
888175,14.70,13.68,178,2909,39.00,6.83,0.00,6.24,7.45,0.41,0.00,0,-8.71,19.59,0.80,-14.84,102,2.10,76.3916
888248,14.81,13.68,178,2899,39.00,6.79,0.00,6.24,7.45,0.40,0.00,0,-8.71,19.50,0.80,-14.84,102,2.10,76.2146
888321,14.81,13.68,180,2898,39.00,6.80,0.00,6.24,7.45,0.40,0.00,0,-8.71,19.33,0.78,-14.84,102,2.10,76.2024
888393,14.81,13.68,180,2906,39.00,6.80,0.00,6.09,7.45,0.40,0.00,0,-8.71,19.41,0.78,-14.84,102,2.10,76.0010
888467,14.59,13.68,180,2911,39.00,6.82,0.00,6.09,7.45,0.40,0.00,0,-8.85,18.95,0.78,-14.84,102,2.08,75.9277
888540,14.59,13.68,180,2900,39.00,6.81,0.00,6.09,7.45,0.40,0.00,0,-8.85,19.17,0.78,-14.84,102,2.08,75.8667
888613,14.59,13.68,180,2904,39.00,6.81,0.00,6.09,7.45,0.39,0.00,0,-8.85,18.95,0.78,-14.84,102,2.08,75.8759
888687,14.59,13.68,180,2884,39.00,6.77,0.00,6.09,7.45,0.40,0.00,0,-8.85,19.02,0.78,-14.84,102,2.08,75.7385
888759,14.70,13.68,180,2900,39.00,6.81,0.00,6.09,7.45,0.39,0.00,0,-8.85,18.95,0.78,-14.84,102,2.08,75.6744
888833,14.70,13.68,180,2909,39.00,6.81,0.00,6.09,7.45,0.39,0.00,0,-8.85,18.95,0.78,-14.84,102,2.08,75.6927
888906,14.59,13.76,180,2904,39.00,6.83,0.00,6.09,7.45,0.38,0.00,0,-9.00,18.87,0.78,-14.84,102,2.08,75.6073
888979,14.59,13.76,180,2892,39.00,6.81,0.00,5.95,7.45,0.39,0.00,0,-8.85,18.87,0.78,-14.84,102,2.08,75.5432
889052,14.70,14.00,180,2896,39.00,6.79,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.79,0.78,-14.84,102,2.08,75.5341
889125,14.70,13.76,180,2890,39.00,6.79,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.80,0.78,-14.84,102,2.08,75.5798
889198,14.70,13.76,180,2907,39.00,6.82,0.00,5.95,7.45,0.39,0.00,0,-9.00,19.02,0.78,-14.84,102,2.08,75.5341
889271,14.47,13.68,180,2908,39.00,6.82,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.95,0.78,-14.84,102,2.08,75.5249
889344,14.59,13.76,180,2898,39.00,6.80,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.87,0.78,-14.84,102,2.08,75.4517
889417,14.59,13.76,180,2899,39.00,6.80,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.87,0.78,-14.84,102,2.08,75.4700
889490,14.59,13.68,180,2899,39.00,6.77,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.87,0.78,-14.84,102,2.08,75.4761
889564,14.47,13.76,180,2906,39.00,6.80,0.00,5.95,7.45,0.38,0.00,0,-9.00,18.72,0.78,-14.84,102,2.08,75.4669
889637,14.59,13.68,180,2910,39.00,6.82,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.64,0.78,-14.84,102,2.08,75.4028
889709,14.59,13.76,180,2909,39.00,6.83,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.57,0.78,-14.84,102,2.08,75.3693
889782,14.59,13.76,180,2896,39.00,6.83,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.49,0.78,-14.84,102,2.08,75.4028
889855,14.70,13.76,180,2891,39.00,6.78,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.65,0.78,-14.84,102,2.08,75.3479
889928,14.70,13.68,180,2899,39.00,6.80,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.87,0.78,-14.84,102,2.08,75.4150
890001,14.70,13.76,180,2901,39.00,6.81,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.87,0.78,-14.84,102,2.08,75.2838
890075,14.70,13.76,180,2904,39.00,6.85,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.87,0.78,-14.84,102,2.08,75.3571
890148,14.59,13.68,180,2898,39.00,6.81,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.72,0.78,-14.84,102,2.08,75.4211
890221,14.59,13.76,180,2893,39.00,6.80,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.71,0.78,-14.84,102,2.08,75.3357
890295,14.59,13.68,180,2894,39.00,6.79,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.57,0.78,-14.84,102,2.08,75.3601
890368,14.59,13.76,180,2910,39.00,6.79,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.80,0.78,-14.84,102,2.08,75.4150
890440,14.70,13.68,180,2909,39.00,6.83,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.87,0.78,-14.84,102,2.08,75.4059
890514,14.70,13.68,180,2908,39.00,6.82,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.71,0.78,-14.84,102,2.08,75.3632
890586,14.70,13.68,180,2894,39.00,6.79,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.72,0.78,-14.84,102,2.08,75.3387
890660,14.59,13.76,180,2898,39.00,6.80,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.87,0.78,-14.84,102,2.08,75.2411
890732,14.59,13.68,180,2911,39.00,6.80,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.71,0.78,-14.84,102,2.08,75.4028
890807,14.70,13.68,180,2916,39.00,6.83,0.00,5.95,7.45,0.38,0.00,0,-9.00,18.71,0.78,-14.84,102,2.08,75.3265
890879,14.70,13.92,180,2896,39.00,6.84,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.71,0.78,-14.84,102,2.08,75.3143
890952,14.70,13.76,180,2906,39.00,6.80,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.72,0.78,-14.84,102,2.08,75.3357
891025,14.70,13.76,180,2893,39.00,6.82,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.71,0.78,-14.84,102,2.08,75.3998
891099,14.70,13.68,178,2919,39.00,6.85,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.95,0.78,-14.84,102,2.08,75.3845
891172,14.70,13.76,180,2908,39.00,6.82,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.87,0.78,-14.84,102,2.08,75.4028
891245,14.70,13.68,180,2915,39.00,6.84,0.00,5.95,7.45,0.39,0.00,0,-9.00,18.95,0.78,-14.84,102,2.08,75.5096
891318,14.59,13.68,180,2902,39.00,6.81,0.00,5.95,7.84,0.40,0.00,0,-9.00,19.33,0.80,-14.84,102,2.10,75.6714
891390,14.70,13.68,180,2906,39.00,6.81,0.00,6.09,7.84,0.41,0.00,0,-8.85,19.86,0.80,-14.84,102,2.10,76.0468
891464,14.59,13.68,178,2911,39.00,6.82,0.00,6.24,8.24,0.42,0.00,0,-8.71,20.23,0.82,-14.84,102,2.12,76.3489
891536,14.59,13.76,178,2919,39.00,7.45,0.00,6.38,8.24,0.43,0.00,0,-8.71,21.32,0.82,-14.84,102,2.14,76.6479
891609,14.59,13.76,180,2916,39.00,7.47,0.00,6.53,8.63,0.44,0.00,0,-8.56,21.41,0.82,-14.84,102,2.16,76.9806
891683,14.47,13.76,180,2912,39.00,7.46,0.00,6.53,8.63,0.45,0.00,0,-8.42,21.87,0.82,-14.84,102,2.16,77.3193
891756,14.47,13.68,180,2906,39.00,7.44,0.00,6.67,8.63,0.46,0.00,0,-8.27,22.13,0.82,-14.84,102,2.18,77.4689
891828,14.47,13.68,178,2914,39.00,7.46,0.00,6.67,8.63,0.45,0.00,0,-8.27,22.05,0.84,-14.84,102,2.18,77.6855
891902,14.59,13.76,178,2919,39.00,7.47,0.00,6.67,9.02,0.46,0.00,0,-8.27,22.31,0.84,-14.84,102,2.18,77.9022
891975,14.59,13.68,178,2914,39.00,7.50,0.00,6.82,9.02,0.46,0.00,0,-8.13,22.22,0.84,-14.84,102,2.18,78.0487
892047,14.70,13.76,178,2914,39.00,7.46,0.00,6.82,9.02,0.47,0.00,0,-8.13,22.60,0.84,-14.84,102,2.18,78.2349
892121,14.70,13.76,178,2918,39.00,7.46,0.00,6.82,9.02,0.46,0.00,0,-8.13,22.89,0.84,-14.84,102,2.20,78.2837
892194,14.70,13.76,178,2933,39.00,7.47,0.00,6.82,9.02,0.47,0.00,0,-8.13,23.18,0.84,-14.84,102,2.20,78.3539
892267,14.70,13.68,178,2926,39.00,7.51,0.00,6.82,9.02,0.47,0.00,0,-8.13,23.18,0.84,-14.84,102,2.20,78.3417
892340,14.59,13.76,178,2927,39.00,7.49,0.00,6.96,9.02,0.47,0.00,0,-8.13,23.08,0.84,-14.84,102,2.20,78.6072
892413,14.59,13.84,178,2918,39.00,7.47,0.00,6.96,9.02,0.47,0.00,0,-7.98,23.08,0.84,-14.84,102,2.20,78.5828
892486,14.70,13.68,178,2932,39.00,7.51,0.00,6.96,9.02,0.47,0.00,0,-7.98,23.08,0.84,-14.84,102,2.20,78.5553
892559,14.70,13.76,178,2936,39.00,8.14,0.00,6.96,9.41,0.48,0.00,0,-7.98,23.36,0.84,-14.84,102,2.20,78.6560
892632,14.70,13.68,178,2928,39.00,8.16,0.00,6.96,9.41,0.47,0.00,0,-7.98,23.36,0.84,-14.84,102,2.20,78.7140
892705,14.70,13.76,178,2928,39.00,8.12,0.00,6.96,9.41,0.48,0.00,0,-7.98,23.55,0.84,-14.84,102,2.20,78.7781
892779,14.70,13.68,178,2935,39.00,8.12,0.00,6.96,9.41,0.48,0.00,0,-7.98,23.55,0.84,-14.84,102,2.20,78.8788
892852,14.70,13.76,178,2948,39.00,8.14,0.00,6.96,9.41,0.48,0.00,0,-7.98,23.36,0.84,-14.84,102,2.20,78.8361
892925,14.59,13.76,178,2946,39.00,8.17,0.00,6.96,9.41,0.48,0.00,0,-7.98,23.36,0.84,-14.84,102,2.20,78.8269
892997,14.70,13.76,178,2940,39.00,8.15,0.00,6.96,9.41,0.48,0.00,0,-7.98,23.65,0.84,-14.84,102,2.20,78.9001
893071,14.70,13.76,178,2936,39.00,8.14,0.00,6.96,9.41,0.48,0.00,0,-7.98,23.65,0.84,-14.84,102,2.20,78.7903
893144,14.70,13.76,178,2952,39.00,7.56,0.00,6.96,9.41,0.47,0.00,0,-7.98,23.36,0.84,-14.84,102,2.20,78.8361
893217,14.59,13.76,178,2954,39.00,7.57,0.00,6.96,9.41,0.47,0.00,0,-7.98,23.36,0.84,-14.84,102,2.20,78.8025
893290,14.70,13.68,178,2950,39.00,7.56,0.00,6.96,9.41,0.47,0.00,0,-7.98,23.27,0.84,-14.84,102,2.20,78.7292
893364,14.70,13.68,178,2944,39.00,7.55,0.00,6.96,9.02,0.47,0.00,0,-7.98,23.18,0.84,-14.84,102,2.20,78.7018
893436,14.59,13.76,178,2964,39.00,7.54,0.00,6.96,9.02,0.46,0.00,0,-7.84,22.98,0.84,-14.84,102,2.20,78.6438
893509,14.70,13.68,178,2968,39.00,7.59,0.00,6.82,9.02,0.46,0.00,0,-7.84,22.79,0.84,-14.84,102,2.18,78.5095
893582,14.70,13.76,178,2948,39.00,7.55,0.00,6.82,9.02,0.46,0.00,0,-7.98,22.60,0.84,-14.84,102,2.18,78.4027
893655,14.70,13.68,178,2962,39.00,7.58,0.00,6.82,9.02,0.45,0.00,0,-8.13,22.50,0.82,-14.84,102,2.18,78.3478
893729,14.70,13.76,178,2963,39.00,7.59,0.00,6.82,8.63,0.46,0.00,0,-8.13,22.60,0.84,-14.84,102,2.18,78.2288
893801,14.81,13.68,178,2974,39.00,7.61,0.00,6.82,8.63,0.45,0.00,0,-8.13,22.41,0.82,-14.84,102,2.18,78.1250
893874,14.81,13.76,178,2960,39.00,7.58,0.00,6.82,8.63,0.45,0.00,0,-8.13,22.22,0.82,-14.84,102,2.18,78.1067
893948,14.70,13.68,178,2976,39.00,7.58,0.00,6.67,8.63,0.45,0.00,0,-8.13,22.60,0.82,-14.84,102,2.18,78.0762
894021,14.70,13.68,178,2972,39.00,7.62,0.00,6.67,8.63,0.45,0.00,0,-8.27,22.22,0.82,-14.84,102,2.18,78.0487
894095,14.59,13.76,178,2965,39.00,7.61,0.00,6.67,8.63,0.45,0.00,0,-8.27,22.05,0.82,-14.84,102,2.16,77.9449
894167,14.59,13.68,178,2964,39.00,7.59,0.00,6.67,8.63,0.44,0.00,0,-8.27,21.59,0.82,-14.84,102,2.16,77.8412
894240,14.70,13.76,178,2981,39.00,7.63,0.00,6.53,8.63,0.44,0.00,0,-8.27,21.69,0.82,-14.84,102,2.16,77.7100
894313,14.70,13.68,178,2982,39.00,7.63,0.00,6.53,8.24,0.43,0.00,0,-8.42,21.50,0.82,-14.84,102,2.16,77.5604
894387,14.70,13.76,178,2969,39.00,6.97,0.00,6.53,8.24,0.42,0.00,0,-8.42,20.95,0.82,-14.84,102,2.14,77.3315
894459,14.59,13.68,178,2972,39.00,6.97,0.00,6.53,8.24,0.42,0.00,0,-8.42,20.78,0.80,-14.84,102,2.14,77.1820
894532,14.70,13.76,178,2986,39.50,7.01,0.00,6.38,7.84,0.41,0.00,0,-8.56,20.68,0.80,-14.84,102,2.14,77.0508
894605,14.70,13.76,178,2970,39.50,7.01,0.00,6.24,7.84,0.40,0.00,0,-8.56,20.23,0.80,-14.84,102,2.12,76.7914
894679,14.70,13.68,178,2972,39.50,6.97,0.00,6.24,7.84,0.40,0.00,0,-8.71,20.04,0.80,-14.84,102,2.12,76.5350
894751,14.93,13.76,178,2986,39.50,6.97,0.00,6.24,7.84,0.40,0.00,0,-8.71,19.95,0.80,-14.84,102,2.12,76.5869
894825,14.81,13.68,178,2988,39.50,7.01,0.00,6.24,7.84,0.40,0.00,0,-8.71,19.59,0.80,-14.84,102,2.10,76.3733
894897,14.81,13.76,178,2975,39.50,6.98,0.00,6.24,7.45,0.40,0.00,0,-8.71,19.68,0.80,-14.84,102,2.10,76.3580
894971,14.70,13.76,178,2975,39.50,6.98,0.00,6.09,7.45,0.40,0.00,0,-8.85,19.77,0.80,-14.84,102,2.12,76.2939
895044,14.59,13.76,178,2988,39.50,7.01,0.00,6.09,7.45,0.40,0.00,0,-8.85,19.68,0.80,-14.84,102,2.10,76.2177
895117,14.59,13.68,178,2984,39.50,7.00,0.00,6.09,7.45,0.40,0.00,0,-8.85,19.69,0.80,-14.84,102,2.10,76.1169
895191,14.59,13.76,178,2974,39.50,6.99,0.00,6.09,7.45,0.39,0.00,0,-8.85,19.50,0.80,-14.84,102,2.10,76.0651
895262,14.59,13.76,178,2990,39.00,6.98,0.00,6.09,7.45,0.39,0.00,0,-8.85,19.50,0.78,-14.84,102,2.10,75.9827
895336,14.59,13.76,178,2988,39.00,7.02,0.00,6.09,7.45,0.39,0.00,0,-8.71,19.10,0.78,-14.84,102,2.08,76.0040
895409,14.59,13.76,178,2975,39.00,7.01,0.00,5.95,7.45,0.39,0.00,0,-8.85,19.33,0.78,-14.84,102,2.10,75.9216
895483,14.70,13.76,178,2980,39.00,6.99,0.00,5.95,7.45,0.38,0.00,0,-9.00,19.02,0.78,-14.84,102,2.08,75.7507
895557,14.70,13.68,178,2989,39.00,7.01,0.00,5.95,7.45,0.38,0.00,0,-9.00,18.87,0.78,-14.84,102,2.08,75.7812
895629,14.70,13.76,178,2992,39.00,7.02,0.00,5.95,7.45,0.38,0.00,0,-9.00,18.87,0.78,-14.84,102,2.08,75.6317
895702,14.81,13.76,178,2983,39.00,7.00,0.00,5.95,7.45,0.38,0.00,0,-9.00,19.02,0.78,-14.84,102,2.08,75.6409
895776,14.70,13.76,178,2996,39.00,6.35,0.00,5.95,7.45,0.38,0.00,0,-8.85,18.72,0.78,-14.84,102,2.08,75.5554
895848,14.70,13.76,178,2990,39.00,6.39,0.00,5.80,7.06,0.38,0.00,0,-9.00,18.80,0.78,-14.84,102,2.08,75.4639
895921,14.70,13.76,178,2983,39.00,6.38,0.00,5.80,7.06,0.38,0.00,0,-9.14,18.57,0.78,-14.84,102,2.08,75.4059
895995,14.70,13.76,178,2982,39.00,6.36,0.00,5.80,7.06,0.37,0.00,0,-9.14,18.42,0.78,-14.84,102,2.08,75.3296
896067,14.70,13.76,178,2998,39.00,6.36,0.00,5.80,7.06,0.37,0.00,0,-9.00,18.49,0.78,-14.84,102,2.08,75.2991
896142,14.59,13.76,178,2981,39.00,6.36,0.00,5.80,7.06,0.37,0.00,0,-9.14,18.42,0.78,-14.84,102,2.06,75.3418
896215,14.70,13.76,178,2988,39.00,6.37,0.00,5.80,7.06,0.37,0.00,0,-9.14,18.42,0.78,-14.84,102,2.06,75.3082
896287,14.70,13.76,178,2990,39.00,6.38,0.00,5.80,7.06,0.37,0.00,0,-9.14,18.27,0.78,-14.84,102,2.06,75.1007
896361,14.70,13.76,178,3002,39.00,6.40,0.00,5.80,6.67,0.36,0.00,0,-9.14,17.90,0.78,-14.84,102,2.06,75.1343
896434,14.70,13.76,178,2989,39.00,6.36,0.00,5.66,6.67,0.36,0.00,0,-9.29,18.19,0.76,-14.84,102,2.06,75.0641
896506,14.70,13.76,178,3001,39.00,6.38,0.00,5.66,6.67,0.36,0.00,0,-9.29,18.04,0.76,-14.84,102,2.06,74.9603
896580,14.59,13.68,178,3000,38.50,6.40,0.00,5.66,6.67,0.36,0.00,0,-9.29,17.82,0.76,-14.84,102,2.06,75.0031
896652,14.70,13.68,178,2990,38.50,6.40,0.00,5.66,6.67,0.35,0.00,0,-9.29,17.81,0.76,-14.84,102,2.06,74.9207
896727,14.70,13.76,178,2986,38.50,6.37,0.00,5.66,6.67,0.35,0.00,0,-9.29,17.88,0.76,-14.84,102,2.06,74.8383
896800,14.70,13.76,178,3001,39.00,6.40,0.00,5.66,6.67,0.36,0.00,0,-9.29,17.81,0.76,-14.84,102,2.04,74.7833
896871,14.70,13.76,178,2997,38.50,6.39,0.00,5.66,6.67,0.36,0.00,0,-9.29,17.89,0.76,-14.84,102,2.04,74.7253
896945,14.59,13.76,178,2993,38.50,6.38,0.00,5.66,6.67,0.35,0.00,0,-9.29,17.51,0.76,-14.84,102,2.04,74.6887
897019,14.59,13.68,178,3001,38.50,6.38,0.00,5.66,6.67,0.35,0.00,0,-9.29,17.66,0.76,-14.84,102,2.04,74.7742
897092,14.59,13.68,178,2986,38.50,6.40,0.00,5.66,6.67,0.35,0.00,0,-9.29,17.81,0.76,-14.84,102,2.04,74.6979
897164,14.70,13.76,178,2986,38.50,6.37,0.00,5.66,6.67,0.36,0.00,0,-9.29,17.81,0.76,-14.84,102,2.04,74.7009
897237,14.70,13.68,178,3007,38.50,6.37,0.00,5.66,6.67,0.36,0.00,0,-9.29,17.65,0.76,-14.84,102,2.04,74.7528
897311,14.59,13.76,178,2994,38.50,6.41,0.00,5.66,6.67,0.36,0.00,0,-9.29,17.51,0.76,-14.84,102,2.04,74.6460
897384,14.59,13.68,178,2996,38.50,6.39,0.00,5.66,6.67,0.35,0.00,0,-9.29,17.51,0.76,-14.84,102,2.04,74.7009
897457,14.59,13.76,178,2978,38.50,6.35,0.00,5.66,6.67,0.36,0.00,0,-9.29,17.81,0.76,-14.84,102,2.04,74.6918
897530,14.59,13.68,178,3010,38.50,6.42,0.00,5.66,6.67,0.35,0.00,0,-9.29,17.44,0.76,-14.84,102,2.04,74.7162
897603,14.59,13.76,178,2997,38.50,6.39,0.00,5.66,6.67,0.35,0.00,0,-9.29,17.65,0.76,-14.84,102,2.04,74.6552
897676,14.59,13.68,178,2992,38.50,6.38,0.00,5.66,6.67,0.36,0.00,0,-9.29,17.58,0.76,-14.84,102,2.06,74.6063
897749,14.59,13.68,178,3001,38.50,6.38,0.00,5.66,6.67,0.36,0.00,0,-9.29,17.65,0.76,-14.84,102,2.04,74.6216
897822,14.59,13.76,178,2993,38.50,6.40,0.00,5.66,6.67,0.36,0.00,0,-9.14,17.66,0.76,-14.84,102,2.04,74.7375
897895,14.59,13.68,178,2986,38.50,6.38,0.00,5.51,6.67,0.35,0.00,0,-9.29,17.65,0.76,-14.84,102,2.04,74.5483
897968,14.59,13.76,178,3004,38.50,6.37,0.00,5.66,6.67,0.35,0.00,0,-9.43,17.74,0.76,-14.84,102,2.04,74.6277
898042,14.59,13.68,178,3000,38.50,6.40,0.00,5.66,6.67,0.36,0.00,0,-9.29,17.66,0.76,-14.84,102,2.04,74.6643
898115,14.70,13.76,178,2992,38.50,6.38,0.00,5.66,6.67,0.36,0.00,0,-9.14,17.66,0.76,-14.84,102,2.04,74.6307
898187,14.59,13.68,178,2989,38.50,6.38,0.00,5.66,6.67,0.36,0.00,0,-9.14,17.88,0.76,-14.84,102,2.06,74.5483
898260,14.59,13.76,178,2998,38.50,6.41,0.00,5.66,6.67,0.35,0.00,0,-9.14,17.50,0.76,-14.84,102,2.04,74.7009
898334,14.59,13.76,178,2993,38.50,6.40,0.00,5.66,6.67,0.35,0.00,0,-9.14,17.81,0.76,-14.84,102,2.04,74.6155
898408,14.59,13.76,178,3001,38.50,6.38,0.00,5.51,6.67,0.35,0.00,0,-9.14,17.51,0.76,-14.84,102,2.04,74.6277
898481,14.59,13.68,178,3002,38.50,6.40,0.00,5.66,6.67,0.35,0.00,0,-9.29,17.58,0.76,-14.84,102,2.04,74.6216
898553,14.59,13.76,178,2989,38.50,6.40,0.00,5.66,6.67,0.36,0.00,0,-9.29,17.66,0.76,-14.84,102,2.04,74.5544
898627,14.70,13.76,178,3001,38.50,6.38,0.00,5.51,6.67,0.35,0.00,0,-9.29,17.51,0.76,-14.84,102,2.04,74.5636
898701,14.70,13.76,178,3008,38.50,6.42,0.00,5.66,6.67,0.35,0.00,0,-9.43,17.74,0.76,-14.84,102,2.04,74.6979
898773,14.70,13.76,178,2993,38.50,6.38,0.00,5.51,6.67,0.35,0.00,0,-9.29,17.74,0.76,-14.84,102,2.04,74.5209
898846,14.70,13.76,178,2986,38.50,6.37,0.00,5.51,6.67,0.35,0.00,0,-9.43,17.58,0.76,-14.84,100,2.04,74.5361
898919,14.70,13.76,178,3065,38.50,6.42,0.00,5.66,6.67,0.35,0.00,0,-9.29,17.66,0.76,-14.84,100,2.04,74.7528
898992,14.70,13.76,178,2993,38.50,6.40,0.00,5.51,6.67,0.36,0.00,0,-9.43,17.66,0.76,-14.84,100,2.04,74.5117
899065,14.59,13.68,178,2992,38.50,6.38,0.00,5.51,6.67,0.35,0.00,0,-9.43,17.58,0.76,-14.84,100,2.04,74.6307
899138,14.59,13.76,178,3004,38.50,6.38,0.00,5.51,6.67,0.35,0.00,0,-9.43,17.51,0.76,-14.84,100,2.04,74.6216
899210,14.59,13.76,178,3006,38.50,6.41,0.00,5.66,6.67,0.35,0.00,0,-9.43,17.50,0.76,-14.84,100,2.06,74.6368
899284,14.70,13.76,178,2989,38.50,6.38,0.00,5.66,6.67,0.36,0.00,0,-9.29,17.81,0.76,-14.84,100,2.04,74.6735
899357,14.59,13.76,178,3008,38.50,6.42,0.00,5.66,6.67,0.35,0.00,0,-9.29,17.51,0.76,-14.84,100,2.04,74.6979
899431,14.70,13.76,178,3001,38.50,6.40,0.00,5.66,6.67,0.35,0.00,0,-9.29,17.66,0.76,-14.84,100,2.04,74.6826
