Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V),A/F Learning #1 (%)
364747,14.70,13.84,176,2854,74.90,29.50,13.48,30,0.00,12.77,15.69,73,0.87,0.00,0,12.9,-2.03,41.19,0.00,1.04,-3.91
364825,14.81,13.76,176,2854,74.90,30.00,13.39,30,0.00,12.48,14.90,73,0.83,0.00,0,9.4,-2.18,41.04,0.00,1.02,-3.91
364904,14.81,13.76,176,2852,74.90,31.00,12.77,30,0.00,12.04,14.12,73,0.81,0.00,0,2.5,-2.61,38.77,0.00,1.00,-3.91
364981,14.81,13.68,176,2852,74.90,31.50,12.17,30,0.00,11.75,13.73,73,0.77,0.00,0,0.0,-2.90,37.17,0.00,0.98,-3.91
365059,14.81,13.76,176,2864,74.90,32.50,11.61,30,0.00,11.46,13.33,73,0.74,0.00,0,0.0,-3.48,35.23,0.00,0.98,-3.91
365137,14.70,13.84,176,2864,74.90,33.50,11.62,30,0.00,11.17,12.94,73,0.71,0.00,0,0.0,-3.77,34.02,0.00,0.96,-3.91
365214,14.93,13.76,176,2858,74.90,34.00,10.97,30,0.00,10.59,12.16,73,0.68,0.00,0,0.0,-4.06,32.56,0.00,0.94,-3.91
365292,14.93,13.76,176,2861,74.90,34.50,10.38,30,0.00,10.16,11.37,73,0.64,0.00,0,0.0,-4.50,31.98,0.00,0.92,-3.91
365369,14.81,13.84,176,2854,74.90,35.50,10.35,30,0.00,9.87,10.98,73,0.59,0.00,0,0.0,-4.79,30.00,0.00,0.90,-3.91
365447,14.59,13.84,176,2858,74.90,36.50,8.54,30,0.00,9.43,10.59,73,0.59,0.00,0,0.0,-5.51,28.27,0.00,0.88,-5.47
365525,14.59,13.84,176,2852,74.90,36.50,9.13,30,0.00,9.14,10.20,73,0.58,0.00,0,0.0,-5.80,26.92,0.00,0.88,-5.47
365603,14.93,13.84,176,2868,74.90,37.50,9.16,30,0.00,8.85,9.80,73,0.54,0.00,0,0.0,-5.95,26.09,0.00,0.86,-5.47
365681,14.81,13.76,176,2864,74.90,38.00,8.55,30,0.00,8.42,9.41,73,0.52,0.00,0,0.0,-6.24,25.57,0.00,0.84,-5.47
365758,14.59,13.84,176,2864,74.90,38.00,7.94,30,0.00,8.13,8.63,73,0.47,0.00,0,0.0,-6.53,23.94,0.00,0.82,-5.47
365836,14.70,13.84,176,2858,74.90,38.50,7.32,30,0.00,7.84,8.24,73,0.46,0.00,0,0.0,-7.11,21.63,0.00,0.82,-5.47
365914,14.70,13.84,176,2852,74.90,39.00,7.30,30,0.00,7.55,7.84,73,0.45,0.00,0,0.0,-7.40,20.86,0.00,0.80,-5.47
365991,14.93,13.84,176,2857,74.90,39.00,7.29,30,0.00,7.25,7.84,73,0.43,0.00,0,0.0,-7.55,20.78,0.00,0.80,-6.25
366068,15.04,13.84,176,2869,74.90,39.00,7.34,30,0.00,6.96,7.45,73,0.42,0.00,0,0.0,-7.69,19.99,0.00,0.78,-6.25
366147,14.81,13.84,176,2864,74.90,39.00,6.72,30,0.00,6.82,7.45,73,0.41,0.00,0,0.0,-7.84,19.58,0.00,0.78,-6.25
366225,14.70,13.84,176,2868,74.90,39.00,6.73,30,0.00,6.67,7.45,73,0.40,0.00,0,0.0,-8.13,18.88,0.00,0.78,-7.03
366302,14.81,13.84,176,2860,74.90,39.00,6.71,30,0.00,6.53,7.06,73,0.39,0.00,0,0.0,-8.13,18.59,0.00,0.78,-7.03
366379,14.93,13.84,176,2848,74.90,39.00,6.68,30,0.00,6.53,6.67,73,0.37,0.00,0,0.0,-8.42,17.68,0.00,0.76,-7.03
366457,14.93,13.84,176,2846,74.90,38.00,6.07,30,0.00,6.09,5.88,73,0.35,0.00,0,0.0,-8.56,16.93,0.00,0.74,-7.03
366535,15.04,13.84,176,2845,74.90,38.00,6.07,30,0.00,5.95,5.49,73,0.34,0.00,0,0.0,-8.71,16.38,0.00,0.72,-7.81
366614,14.93,13.84,176,2860,74.90,37.00,5.49,30,0.00,5.66,5.10,73,0.32,0.00,0,0.0,-9.00,15.37,0.00,0.72,-7.81
366691,14.93,13.84,176,2854,74.90,37.00,5.48,30,0.00,5.51,4.71,73,0.31,0.00,0,0.0,-9.29,14.73,0.00,0.70,-7.81
366769,14.93,13.84,176,2858,74.90,36.50,5.49,30,0.00,5.37,4.71,73,0.30,0.00,0,0.0,-9.29,14.13,0.00,0.70,-8.59
366846,15.04,13.84,176,2842,74.90,36.50,5.48,30,0.00,5.37,4.71,73,0.30,0.00,0,0.0,-9.58,14.18,0.00,0.70,-8.59
366923,15.04,13.84,176,2842,74.90,36.50,5.46,30,0.00,5.08,4.31,73,0.29,0.00,0,0.0,-9.58,13.60,0.00,0.68,-8.59
367001,14.93,13.84,176,2844,74.90,36.50,5.46,30,0.00,5.08,4.31,73,0.28,0.00,0,0.0,-9.58,13.71,0.00,0.68,-8.59
367079,14.93,13.84,176,2836,74.90,36.00,4.84,30,0.00,5.08,4.31,73,0.28,0.00,0,0.0,-9.72,13.31,0.00,0.68,-9.38
367157,14.93,13.84,176,2838,74.90,36.00,4.84,30,0.00,4.93,4.31,73,0.28,0.00,0,0.0,-9.72,13.48,0.00,0.68,-9.38
367234,15.04,13.84,176,2846,74.90,36.00,5.46,30,0.00,4.93,4.31,73,0.28,0.00,0,0.0,-9.72,13.48,0.00,0.68,-9.38
367313,15.04,13.84,176,2846,74.90,36.00,5.46,30,0.00,4.93,4.31,73,0.29,0.00,0,0.0,-9.72,13.48,0.00,0.68,-9.38
367391,15.04,13.84,176,2842,74.90,36.00,5.46,30,0.00,4.79,4.31,73,0.28,0.00,0,0.0,-9.87,13.43,0.00,0.68,-9.38
367468,14.81,13.84,176,2845,74.90,36.00,5.46,30,0.00,4.79,4.31,73,0.28,0.00,0,0.0,-9.87,13.48,0.00,0.68,-9.38
367546,14.70,13.84,176,2821,74.90,36.00,5.42,30,0.00,4.79,4.31,73,0.29,0.00,0,0.0,-9.87,13.71,0.00,0.68,-9.38
367624,14.59,13.84,176,2832,74.90,36.00,5.44,30,0.00,4.79,3.92,73,0.28,0.00,0,0.0,-9.87,13.48,0.00,0.68,-10.16
367702,14.70,13.84,176,2811,74.90,36.00,4.91,30,0.00,4.79,3.92,73,0.28,0.00,0,0.0,-9.87,13.48,0.00,0.68,-10.16
367780,14.70,13.84,176,2816,74.90,36.00,4.81,30,0.00,4.79,3.92,73,0.28,0.00,0,0.0,-9.87,13.66,0.00,0.68,-11.72
367858,14.70,13.84,176,2826,74.90,36.00,4.82,30,0.00,4.79,4.31,73,0.28,0.00,0,0.0,-9.87,13.54,0.00,0.68,-11.72
367935,14.70,13.76,176,2838,74.90,36.00,4.84,30,0.00,4.79,4.31,73,0.29,0.00,0,0.0,-9.87,13.54,0.00,0.68,-11.72
368013,14.81,13.76,176,2824,74.90,36.00,4.82,30,0.00,4.79,3.92,73,0.29,0.00,0,0.0,-9.87,13.54,0.00,0.68,-11.72
368091,14.93,13.84,176,2835,74.90,36.00,5.44,30,0.00,4.79,3.92,73,0.29,0.00,0,0.0,-9.87,13.54,0.00,0.68,-11.72
368167,14.93,13.76,176,2831,74.90,36.00,4.83,30,0.00,4.79,3.92,72,0.29,0.00,0,0.0,-9.87,13.60,0.00,0.68,-11.72
368245,14.93,13.84,176,2812,74.90,35.50,4.80,30,0.00,4.79,4.31,72,0.29,0.00,0,0.0,-9.87,13.31,0.00,0.68,-11.72
368322,14.81,13.76,176,2814,74.90,36.00,4.80,30,0.00,4.79,4.31,72,0.29,0.00,0,0.0,-9.87,14.01,0.00,0.68,-11.72
368400,14.81,13.84,176,2808,74.90,36.50,5.39,30,0.00,4.79,4.71,72,0.31,0.00,0,0.0,-9.72,14.30,0.00,0.70,-11.72
368478,14.93,13.84,176,2804,74.90,37.50,5.39,30,0.00,4.93,5.49,72,0.37,0.00,0,0.0,-9.58,16.19,0.00,0.74,-11.72
368556,14.81,13.84,176,2820,74.90,39.00,6.47,30,0.00,5.80,8.63,72,0.45,0.00,0,0.0,-8.85,20.16,0.00,0.82,-11.72
368633,14.24,13.76,176,2804,74.90,38.50,7.78,30,0.00,6.38,9.41,72,0.48,0.00,0,0.0,-8.27,22.06,0.00,0.84,-11.72
368710,12.75,13.76,176,2809,74.90,38.00,7.79,30,0.00,6.82,9.80,72,0.51,0.00,0,0.0,-7.84,23.36,0.00,0.86,-11.72
368788,13.32,13.84,176,2821,74.90,38.00,7.82,30,0.00,7.25,10.20,72,0.53,0.00,0,0.0,-7.11,24.99,0.00,0.88,-11.72
368865,14.36,13.84,176,2817,74.90,38.00,8.41,30,0.00,7.55,10.59,72,0.54,0.00,0,0.0,-6.96,25.47,0.00,0.88,-11.72
368943,14.81,13.76,176,2812,74.90,38.00,8.40,30,0.00,7.69,10.98,72,0.55,0.00,0,0.0,-6.67,25.67,0.00,0.90,-10.94
369021,14.59,13.76,176,2811,74.90,37.00,8.99,30,0.00,8.13,10.98,72,0.56,0.00,0,0.0,-6.53,26.40,0.00,0.90,-10.94
369098,14.70,13.76,176,2815,74.90,37.00,8.41,30,0.00,8.27,11.37,71,0.58,0.00,0,0.0,-6.38,26.51,0.00,0.92,-10.94
369176,14.81,13.76,176,2806,74.90,37.00,8.98,30,0.00,8.42,11.37,71,0.58,0.00,0,0.0,-6.09,27.55,0.00,0.92,-10.16
369254,14.70,13.84,176,2802,74.90,36.50,8.97,30,0.00,8.56,11.37,71,0.60,0.00,0,0.0,-6.09,27.86,0.00,0.92,-10.16
369332,14.70,13.84,176,2806,74.90,36.00,8.96,30,0.00,8.56,11.76,71,0.61,0.00,0,0.0,-5.95,28.38,0.00,0.92,-10.16
369409,14.47,13.76,176,2804,74.90,36.00,9.57,30,0.00,8.71,11.76,71,0.62,0.00,0,0.0,-5.95,28.69,0.00,0.92,-10.16
369486,14.36,13.84,176,2800,74.90,35.50,9.56,30,0.00,8.85,12.16,71,0.62,0.00,0,0.0,-5.80,29.03,0.00,0.94,-9.38
369564,14.36,13.76,176,2806,74.90,35.50,9.58,30,0.00,9.00,12.16,72,0.63,0.00,0,0.0,-5.51,29.57,0.00,0.94,-9.38
369641,14.24,13.76,176,2806,74.90,35.50,9.58,30,0.00,9.14,12.16,72,0.63,0.00,0,0.0,-5.51,29.46,0.00,0.94,-9.38
369720,14.24,13.84,176,2813,74.90,35.50,9.60,30,0.00,9.14,12.16,72,0.64,0.00,0,0.0,-5.51,29.90,0.00,0.94,-8.59
369796,14.47,13.76,176,2817,74.90,35.50,10.21,30,0.00,9.14,12.16,72,0.65,0.00,0,0.0,-5.37,30.55,0.00,0.94,-8.59
369874,14.47,13.84,176,2807,74.90,35.00,10.18,30,0.00,9.43,12.55,72,0.66,0.00,0,0.0,-5.22,30.55,0.00,0.94,-8.59
369951,14.13,13.84,176,2809,74.90,35.00,10.19,30,0.00,9.43,12.55,72,0.65,0.00,0,0.0,-5.22,30.55,0.00,0.96,-8.59
370029,14.47,13.84,176,2812,74.90,35.50,10.20,30,0.00,9.58,12.55,72,0.66,0.00,0,0.0,-5.08,28.43,0.00,0.96,-8.59
370107,14.36,13.76,176,2810,74.90,35.00,10.19,30,0.00,9.58,12.94,71,0.67,0.00,0,0.0,-4.93,31.34,0.00,0.96,-8.59
370185,14.47,13.76,176,2807,74.90,34.50,10.75,30,0.00,9.72,12.94,71,0.67,0.00,0,0.0,-4.93,31.65,0.00,0.96,-8.59
370263,14.36,13.76,176,2802,74.90,34.00,10.76,30,0.00,9.87,12.94,71,0.69,0.00,0,0.0,-4.79,31.87,0.00,0.96,-7.81
370340,14.47,13.76,176,2800,74.90,34.00,10.75,30,0.00,9.87,12.94,71,0.69,0.00,0,0.0,-4.79,32.33,0.00,0.96,-7.81
370417,14.47,13.84,176,2799,74.90,34.00,10.75,30,0.00,10.01,13.33,71,0.70,0.00,0,0.0,-4.50,32.56,0.00,0.96,-7.81
370495,14.36,13.84,176,2806,74.90,34.00,10.77,30,0.00,10.16,13.33,71,0.70,0.00,0,0.0,-4.50,33.05,0.00,0.98,-7.81
370574,14.36,13.76,176,2804,74.90,34.00,10.77,30,0.00,10.16,13.33,71,0.72,0.00,0,0.0,-4.35,33.42,0.00,0.98,-5.47
370651,14.24,13.84,176,2817,74.90,33.50,11.16,30,0.00,10.30,13.73,71,0.73,0.00,0,0.0,-4.35,33.78,0.00,0.98,-5.47
370729,14.13,13.76,176,2818,74.90,33.00,12.02,30,0.00,10.45,13.73,71,0.74,0.00,0,0.0,-4.21,34.27,0.00,1.00,-5.47
370807,14.01,13.76,176,2815,74.90,33.00,11.41,30,0.00,10.59,14.12,71,0.76,0.00,0,0.0,-4.06,34.63,0.00,1.00,-5.47
370884,14.24,13.76,176,2812,74.90,32.50,12.00,30,0.00,10.74,14.12,71,0.76,0.00,0,0.0,-3.77,35.48,0.00,1.00,-5.47
370962,14.13,13.76,176,2811,74.90,32.50,11.99,30,0.00,10.88,14.12,71,0.76,0.00,0,0.0,-3.77,35.72,0.00,1.00,-5.47
371038,14.47,13.76,176,2814,74.90,32.00,12.01,30,0.00,10.88,14.12,71,0.77,0.00,0,0.0,-3.63,36.07,0.00,1.00,-5.47
371117,14.24,13.76,176,2804,74.90,32.00,11.96,30,0.00,11.03,14.51,71,0.78,0.00,0,0.0,-3.63,36.08,0.00,1.00,-5.47
371195,14.36,13.76,176,2807,74.90,32.00,11.98,30,0.00,11.17,14.51,71,0.79,0.00,0,0.0,-3.48,36.44,0.00,1.02,-5.47
371272,14.47,13.76,176,2802,74.90,32.00,12.55,30,0.00,11.17,14.51,71,0.80,0.00,0,0.0,-3.34,37.17,0.00,1.02,-3.91
371350,14.36,13.76,176,2804,74.90,31.50,12.56,30,0.00,11.32,14.90,71,0.80,0.00,0,0.0,-3.19,37.05,0.00,1.02,-3.91
371427,14.13,13.84,176,2802,74.90,31.50,12.55,30,0.00,11.46,14.90,71,0.80,0.00,0,0.0,-3.19,37.65,0.00,1.02,-3.91
371504,14.36,13.68,176,2802,74.90,31.50,12.56,30,0.00,11.46,14.90,71,0.81,0.00,0,0.0,-3.19,37.65,0.00,1.02,-3.91
371582,14.36,13.76,176,2817,74.90,31.50,12.62,30,0.00,11.61,14.90,71,0.81,0.00,0,0.0,-3.05,37.90,0.00,1.02,-3.91
371660,14.24,13.76,176,2820,74.90,31.50,12.63,30,0.00,11.61,14.90,71,0.83,0.00,0,0.0,-3.05,38.04,0.00,1.02,-3.91
371737,14.36,13.76,176,2812,74.90,31.00,12.60,30,0.00,11.75,14.90,71,0.81,0.00,0,0.0,-2.90,38.17,0.00,1.02,-3.91
371816,14.36,13.76,176,2822,74.90,31.00,12.64,30,0.00,11.75,14.90,71,0.82,0.00,0,0.0,-2.90,38.57,0.00,1.02,-3.91
371893,14.47,13.76,176,2817,74.90,30.50,12.62,30,0.00,11.75,14.90,71,0.83,0.00,0,0.0,-2.90,38.84,0.00,1.04,-3.91
371969,14.59,13.76,176,2816,74.90,30.50,13.22,30,0.00,11.90,14.90,71,0.84,0.00,0,0.0,-2.76,39.25,0.00,1.04,-3.91
372048,14.47,13.76,176,2810,74.90,30.50,13.19,30,0.00,11.90,14.90,71,0.84,0.00,0,0.0,-2.76,39.39,0.00,1.04,-3.91
372125,14.59,13.84,176,2809,74.90,30.50,12.58,30,0.00,12.04,14.90,71,0.84,0.00,0,0.0,-2.61,39.53,0.00,1.04,-3.91
372203,14.47,13.84,176,2807,74.90,30.50,13.17,30,0.00,12.04,15.29,71,0.84,0.00,0,0.0,-2.61,39.25,0.00,1.04,-3.91
372282,14.36,13.76,176,2809,74.90,30.50,12.60,30,0.00,12.04,15.29,71,0.85,0.00,0,0.4,-2.61,39.67,0.00,1.04,-3.91
372359,14.59,13.76,176,2812,74.90,30.50,13.20,30,0.00,12.04,14.90,71,0.84,0.00,0,1.4,-2.61,39.54,0.00,1.04,-3.91
372437,14.59,13.68,176,2813,74.90,30.50,13.20,30,0.00,12.19,15.29,71,0.84,0.00,0,2.2,-2.47,39.81,0.00,1.04,-3.91
372515,14.59,13.76,176,2824,74.90,30.50,13.25,30,0.00,12.19,15.29,71,0.85,0.00,0,3.2,-2.47,39.97,0.00,1.04,-3.91
372592,14.70,13.84,176,2830,74.90,30.50,13.28,30,0.00,12.19,15.29,71,0.86,0.00,0,3.2,-2.47,40.24,0.00,1.04,-3.91
372671,14.59,13.84,176,2827,74.90,30.50,13.27,30,0.00,12.19,15.29,71,0.85,0.00,0,3.6,-2.47,40.11,0.00,1.04,-3.91
372749,14.59,13.76,176,2832,74.90,30.50,13.29,30,0.00,12.33,15.29,71,0.86,0.00,0,3.6,-2.32,40.13,0.00,1.04,-3.91
372827,14.70,13.76,176,2829,74.90,30.00,13.28,30,0.00,12.19,15.29,71,0.86,0.00,0,4.3,-2.47,40.25,0.00,1.04,-3.91
372904,14.59,13.76,176,2814,74.90,30.00,13.21,30,0.00,12.33,15.29,72,0.87,0.00,0,5.0,-2.32,40.65,0.00,1.04,-3.91
372982,14.70,13.84,176,2818,74.90,29.50,13.23,30,0.00,12.33,15.29,72,0.87,0.00,0,6.5,-2.32,40.92,0.00,1.04,-3.91
373059,14.59,13.76,176,2814,74.90,29.50,13.21,30,0.00,12.33,15.29,72,0.87,0.00,0,6.1,-2.32,40.67,0.00,1.04,-3.91
373137,14.59,13.76,176,2820,74.90,29.50,13.23,30,0.00,12.33,15.29,72,0.86,0.00,0,6.8,-2.32,40.81,0.00,1.04,-3.91
373215,14.70,13.76,176,2820,74.90,30.00,13.24,30,0.00,12.33,15.29,72,0.86,0.00,0,6.8,-2.32,40.57,0.00,1.04,-3.91
373293,14.59,13.84,176,2832,74.90,30.00,13.29,30,0.00,12.33,15.29,72,0.87,0.00,0,6.8,-2.32,40.45,0.00,1.04,-3.91
373371,14.59,13.84,176,2838,74.90,29.50,13.32,30,0.00,12.48,15.29,72,0.86,0.00,0,7.6,-2.18,40.72,0.00,1.04,-3.91
373449,14.81,13.76,176,2838,74.90,30.00,13.32,30,0.00,12.48,15.29,72,0.86,0.00,0,7.6,-2.18,40.75,0.00,1.04,-3.91
373527,14.70,13.76,176,2838,74.90,29.50,13.31,30,0.00,12.48,15.29,72,0.88,0.00,0,7.9,-2.18,40.85,0.00,1.04,-3.91
373604,14.59,13.84,176,2826,74.90,29.50,13.26,30,0.00,12.48,15.29,72,0.87,0.00,0,7.9,-2.18,40.99,0.00,1.04,-3.91
373682,14.59,13.76,176,2827,74.90,29.50,13.27,30,0.00,12.48,15.29,72,0.87,0.00,0,7.9,-2.18,41.24,0.00,1.04,-3.91
373759,14.59,13.76,176,2826,74.90,29.50,13.26,30,0.00,12.48,15.29,72,0.87,0.00,0,7.9,-2.18,40.99,0.00,1.04,-3.91
373837,14.59,13.76,176,2833,74.90,29.50,13.30,30,0.00,12.48,15.29,72,0.87,0.00,0,8.3,-2.18,41.26,0.00,1.04,-3.91
373913,14.47,13.76,176,2832,74.90,29.50,13.29,30,0.00,12.48,15.29,72,0.87,0.00,0,8.6,-2.18,40.88,0.00,1.04,-3.91
373992,14.59,13.76,176,2841,74.90,30.00,13.33,30,0.00,12.48,15.29,72,0.86,0.00,0,7.9,-2.18,40.87,0.00,1.04,-3.91
374069,14.70,13.76,176,2843,74.90,30.00,13.34,30,0.00,12.33,15.29,72,0.84,0.00,0,6.8,-2.32,40.72,0.00,1.04,-3.91
374148,14.70,13.76,176,2841,74.90,30.50,12.73,30,0.00,12.19,14.90,72,0.83,0.00,0,3.6,-2.61,38.48,0.00,1.02,-3.91
374225,14.70,13.76,176,2846,74.90,31.00,12.75,30,0.00,12.04,14.51,72,0.81,0.00,0,0.7,-2.76,38.16,0.00,1.02,-3.91
374303,14.81,13.76,176,2836,74.90,31.50,12.71,30,0.00,11.90,14.12,72,0.79,0.00,0,0.0,-2.90,37.65,0.00,1.00,-3.91
374381,14.81,13.76,176,2836,74.90,32.00,12.11,30,0.00,11.75,14.12,72,0.78,0.00,0,0.0,-3.05,37.17,0.00,1.00,-3.91
374457,14.70,13.84,176,2838,74.90,32.00,12.11,30,0.00,11.46,13.73,72,0.75,0.00,0,0.0,-3.19,37.05,0.00,0.98,-3.91
374535,14.81,13.76,176,2841,74.90,33.00,11.51,30,0.00,11.17,12.94,72,0.74,0.00,0,0.0,-3.48,35.24,0.00,0.96,-3.91
374613,14.81,13.76,176,2850,74.90,33.00,11.55,30,0.00,10.74,12.16,72,0.70,0.00,0,0.0,-4.21,31.87,0.00,0.94,-3.91
374690,14.59,13.76,176,2842,74.90,34.00,10.91,30,0.00,10.45,11.76,72,0.68,0.00,0,0.0,-4.50,31.98,0.00,0.92,-3.91
374768,14.47,13.76,176,2852,74.90,35.00,10.34,30,0.00,10.16,11.76,73,0.65,0.00,0,0.0,-4.64,30.99,0.00,0.92,-3.91
374845,14.81,13.76,176,2845,74.90,35.00,10.32,30,0.00,9.87,11.76,73,0.65,0.00,0,0.0,-4.79,30.66,0.00,0.92,-5.47
374922,14.93,13.76,176,2841,74.90,35.50,10.30,30,0.00,9.72,11.37,73,0.64,0.00,0,0.0,-4.93,30.77,0.00,0.92,-5.47
375001,15.04,13.76,176,2840,74.90,35.50,10.30,30,0.00,9.72,11.37,73,0.64,0.00,0,0.0,-5.08,29.90,0.00,0.92,-5.47
375078,14.93,13.84,176,2836,74.90,35.50,9.68,30,0.00,9.58,11.37,73,0.63,0.00,0,0.0,-5.08,29.79,0.00,0.92,-5.47
375156,14.93,13.76,176,2838,74.90,35.50,9.69,30,0.00,9.58,11.37,73,0.63,0.00,0,0.0,-5.22,29.68,0.00,0.92,-5.47
375233,14.93,13.76,176,2849,74.90,35.50,9.74,30,0.00,9.43,11.37,73,0.62,0.00,0,0.0,-5.22,29.79,0.00,0.92,-5.47
375312,14.81,13.84,176,2849,74.90,36.00,9.73,30,0.00,9.29,11.37,73,0.63,0.00,0,0.0,-5.37,29.46,0.00,0.92,-5.47
375390,14.93,13.76,176,2852,74.90,36.50,9.13,30,0.00,9.29,11.37,73,0.61,0.00,0,0.0,-5.37,28.81,0.00,0.92,-5.47
375468,14.81,13.84,176,2850,74.90,36.00,9.73,30,0.00,9.29,11.37,73,0.61,0.00,0,0.0,-5.37,29.02,0.00,0.92,-5.47
375545,14.81,13.76,176,2835,74.90,36.00,9.68,30,0.00,9.29,11.37,73,0.60,0.00,0,0.0,-5.51,28.92,0.00,0.92,-5.47
375623,14.81,13.84,176,2834,74.90,36.00,9.70,30,0.00,9.14,11.37,73,0.60,0.00,0,0.0,-5.51,28.81,0.00,0.92,-5.47
375702,14.70,13.76,176,2833,74.90,36.50,9.67,30,0.00,9.14,11.37,72,0.62,0.00,0,0.0,-5.51,28.81,0.00,0.92,-5.47
375778,14.81,13.84,176,2838,74.90,36.00,9.69,30,0.00,9.14,11.37,72,0.61,0.00,0,0.0,-5.51,28.91,0.00,0.92,-5.47
375855,14.70,13.76,176,2852,74.90,36.50,9.74,30,0.00,9.14,11.37,72,0.62,0.00,0,0.0,-5.51,28.91,0.00,0.92,-5.47
375933,14.70,13.76,176,2847,74.90,36.00,9.72,30,0.00,9.14,11.37,72,0.61,0.00,0,0.0,-5.51,28.49,0.00,0.92,-5.47
376012,14.59,13.84,176,2849,74.90,36.50,9.13,30,0.00,9.14,11.37,72,0.61,0.00,0,0.0,-5.66,28.80,0.00,0.92,-5.47
376089,14.70,13.76,176,2842,74.90,36.50,9.70,30,0.00,9.00,11.37,72,0.61,0.00,0,0.0,-5.66,29.24,0.00,0.92,-5.47
376167,14.70,13.84,176,2841,74.90,36.50,9.70,30,0.00,9.14,11.37,72,0.61,0.00,0,0.0,-5.51,28.81,0.00,0.92,-5.47
376245,14.47,13.76,176,2841,74.90,36.00,9.70,30,0.00,9.14,11.37,72,0.62,0.00,0,0.0,-5.66,28.91,0.00,0.92,-5.47
376322,14.70,13.84,176,2838,74.90,36.00,9.69,30,0.00,9.00,11.37,72,0.61,0.00,0,0.0,-5.51,28.80,0.00,0.92,-5.47
376400,14.59,13.76,176,2838,74.90,36.50,9.69,30,0.00,9.14,11.37,72,0.61,0.00,0,0.0,-5.51,28.80,0.00,0.92,-5.47
376477,14.70,13.76,176,2847,74.90,36.50,9.73,30,0.00,9.14,11.37,72,0.61,0.00,0,0.0,-5.66,28.80,0.00,0.92,-5.47
376556,14.59,13.76,176,2847,74.90,36.00,9.72,30,0.00,9.14,11.37,72,0.61,0.00,0,0.0,-5.51,29.24,0.00,0.92,-5.47
376633,14.59,13.76,176,2854,74.90,36.50,9.74,30,0.00,9.14,11.37,72,0.61,0.00,0,0.0,-5.51,28.69,0.00,0.92,-5.47
376710,14.47,13.76,176,2850,74.90,36.00,9.73,30,0.00,9.14,11.37,72,0.62,0.00,0,0.0,-5.51,29.13,0.00,0.92,-5.47
376789,14.59,13.76,176,2838,74.90,36.50,9.69,30,0.00,9.14,11.37,72,0.61,0.00,0,0.0,-5.51,29.03,0.00,0.92,-5.47
376866,14.47,13.76,176,2841,74.90,36.50,9.70,30,0.00,9.14,11.37,72,0.61,0.00,0,0.0,-5.51,28.81,0.00,0.92,-5.47
376944,14.59,13.76,176,2838,74.90,36.00,9.69,30,0.00,9.14,11.37,72,0.61,0.00,0,0.0,-5.51,29.02,0.00,0.92,-5.47
377022,14.59,13.76,176,2852,74.90,36.00,9.73,30,0.00,9.14,11.37,72,0.61,0.00,0,0.0,-5.51,29.03,0.00,0.92,-5.47
377100,14.59,13.84,176,2852,74.90,36.00,9.74,30,0.00,9.14,11.37,73,0.61,0.00,0,0.0,-5.51,29.13,0.00,0.92,-5.47
377178,14.59,13.76,176,2852,74.90,36.00,9.74,30,0.00,9.14,11.37,73,0.61,0.00,0,0.0,-5.66,28.80,0.00,0.92,-5.47
377255,14.59,13.76,176,2852,74.90,36.50,9.72,30,0.00,9.00,11.37,73,0.61,0.00,0,0.0,-5.51,28.70,0.00,0.92,-5.47
377333,14.70,13.76,176,2840,74.90,36.50,9.69,30,0.00,9.00,11.37,73,0.61,0.00,0,0.0,-5.66,28.70,0.00,0.92,-5.47
377411,14.59,13.76,176,2838,74.90,36.50,9.69,30,0.00,9.00,11.37,73,0.60,0.00,0,0.0,-5.66,28.69,0.00,0.92,-5.47
377488,14.70,13.84,176,2836,74.90,36.50,9.68,30,0.00,9.00,11.37,73,0.60,0.00,0,0.0,-5.66,28.81,0.00,0.92,-5.47
377566,14.70,13.76,176,2841,74.90,36.50,9.70,30,0.00,9.00,11.37,73,0.60,0.00,0,0.0,-5.66,28.70,0.00,0.92,-5.47
377644,14.70,13.84,176,2840,74.90,36.50,9.69,30,0.00,9.00,11.37,73,0.60,0.00,0,0.0,-5.66,28.28,0.00,0.90,-5.47
377722,14.59,13.76,176,2854,74.90,36.50,9.74,30,0.00,9.00,11.37,73,0.60,0.00,0,0.0,-5.66,28.38,0.00,0.90,-5.47
377800,14.70,13.76,176,2852,74.90,36.50,9.74,30,0.00,9.00,11.37,73,0.60,0.00,0,0.0,-5.66,28.49,0.00,0.90,-5.47
377877,14.59,13.76,176,2850,74.90,36.50,9.73,30,0.00,8.85,11.37,73,0.60,0.00,0,0.0,-5.80,28.06,0.00,0.90,-5.47
377955,14.59,13.76,176,2838,74.90,36.50,9.08,30,0.00,8.85,11.37,73,0.60,0.00,0,0.0,-5.80,25.60,0.00,0.90,-5.47
